artist,asin,media,review_count,star_rating,title,year,genre
Mortification,B00000G4MD,Audio CD,15,4.4,Mortification: Scrolls of the Megaloth,2003,alternative metal
Dwarves,B00000I14V,Audio CD,22,4.3,SUGARFIX/THANK HEAVEN FOR ...,1999,alternative metal
Carnal Savagery,B08VCH8WKB,"Audio CD,MP3 Music",11,4.5,Fiendish,2021,alternative metal
Kanaan,B097STF14K,"Vinyl,MP3 Music,Audio CD",11,4.5,Earthbound,2021,alternative metal
Digital Summer,B000OYCBXG,"Audio CD,MP3 Music",11,4.5,Cause & Effect,2007,alternative metal
Human Fortress,B08M2LLC3P,"Audio CD,MP3 Music,Vinyl",11,4.5,Epic Tales & Untold Stories,2021,alternative metal
Bobaflex,B000AMXTYM,"Audio CD,MP3 Music",22,4.3,Apologize For Nothing,2005,alternative metal
Amen,B00023GGD0,"Audio CD,MP3 Music",22,4.3,Death Before Musick,2004,alternative metal
Throw the Fight,B0019M83P2,"Audio CD,MP3 Music",11,4.5,In Pursuit of Tomorrow,2008,alternative metal
Turmoil,B00000IM3S,"Audio CD,MP3 Music",11,4.5,Process Of...,1999,alternative metal
スリップノット,B008FRF046,Audio CD,11,4.5,オール・ホープ・イズ・ゴーン,2012,alternative metal
The Go-Betweens,B007PV25PK,Audio CD,22,4.3,The Friends Of Rachel Worth,2000,alternative metal
Skinlab,B004QEZE8O,"Audio CD,MP3 Music",11,4.5,The Scars Between Us,2011,alternative metal
Nickelback,B000O76PIK,Audio CD,11,4.5,Long Road,2007,alternative metal
L'Âme Immortelle,B00066VMNM,"Audio CD,MP3 Music,Vinyl",11,4.5,Wenn Der Letzte Scha,2004,alternative metal
Infectious Grooves,B00008FRU2,"Vinyl,MP3 Music,Vinyl",11,4.5,The Plague That Makes Your Booty Move... It's The Infectious Grooves,1991,alternative metal
Afghan Whigs,B009N8EZYM,"MP3 Music,Audio CD",43,4.2,Up In It,1990,alternative metal
Sigur Rós,B009KXWFHE,"MP3 Music,Audio CD",42,4.2,Ba Ba Ti Ki Di Do,2004,alternative metal
Scar Culture,B00005QDEQ,"Audio CD,MP3 Music",21,4.3,Inscribe,2001,alternative metal
Diecast,B000305ZWK,"Audio CD,MP3 Music",40,4.2,Tearing Down Your Blue Skies,2004,alternative metal
Unida / Dozer,B000EBEJMU,Audio CD,14,4.4,Unida,2006,alternative metal
Autograph,B08LG2246D,"Vinyl,MP3 Music,Audio CD",14,4.4,Buzz Neon,2020,alternative metal
Fear Factory,B000BRTNFK,Audio CD,14,4.4,Fear Factory Live on the Sunset Strip,2004,alternative metal
Southern Gentlemen,B00004S5F6,"Audio CD,MP3 Music",14,4.4,Exotic Dancer Blues,2000,alternative metal
Mondo Generator,B008CP6OPK,"Audio CD,MP3 Music",14,4.4,Hell Comes to Your Heart,2012,alternative metal
Sinister,B000000H15,"Audio CD,MP3 Music,Vinyl",14,4.4,Hate,1995,alternative metal
Bleed the Sky,B0018PJEQM,"Audio CD,MP3 Music",14,4.4,Murder the Dance,2008,alternative metal
Trapt,B0001MMGEK,Audio CD,14,4.4,Trapt XL T-Shirt,2004,alternative metal
Deftones,B00004Y2TS,Audio CD,14,4.4,Change in the House,2000,alternative metal
In Flames,B000060OMO,Audio CD,14,4.4,Lunar Strain / Subterranean,2002,alternative metal
Marilyn Manson,B00005A3MP,Audio CD,14,4.4,The Fight Song Pt. 2,2001,alternative metal
Soil,B000F8DB7Q,"Audio CD,MP3 Music",39,4.2,True Self,2006,alternative metal
Norma Jean,B001BKZD7I,"Audio CD,MP3 Music",39,4.2,The Anti Mother,2008,alternative metal
Mindless Self Indulgence,B00000I9VT,Audio CD,39,4.2,Tight,1999,alternative metal
Orange 9mm,B000002J9Q,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",20,4.3,Tragic,1996,alternative metal
Raunchy,B002HM6DT6,"Audio CD,MP3 Music",20,4.3,Confusion Bay,2009,alternative metal
Cephalic Carnage,B000OY8OLO,"Audio CD,MP3 Music",20,4.3,Xenosapien,2007,alternative metal
Eve To Adam,B000QJLP6I,"Audio CD,MP3 Music",20,4.3,Queens to Eden,2007,alternative metal
Marilyn Manson,B000XTGTX0,"Audio CD,Audio CD",20,4.3,Golden Age Of Grotesque,2007,alternative metal
In Flames,B00005N9HD,"Audio CD,MP3 Music",37,4.2,Tokyo Showdown: Live,2001,alternative metal
Frozen Soul,B09DN1J73V,"Vinyl,MP3 Music",7,4.7,Encased In Ice - EP 2021,2021,alternative metal
Lana Lane,B000LSBWYE,"Audio CD,MP3 Music",7,4.7,Gemini,2010,alternative metal
Satan's Host,B08GK91SKV,"Audio CD,MP3 Music",7,4.7,Archidoxes Of Evil,2020,alternative metal
Mondo Generator,B000RRUSG2,"Audio CD,MP3 Music,Vinyl",7,4.7,Dead Planet,2010,alternative metal
Marilyn Manson,B00AG0D556,Audio CD,7,4.7,Holy Wood In the Shadow of the Valley of Death,2013,alternative metal
Diabolic,B000B8T1PG,"Audio CD,MP3 Music,Vinyl",7,4.7,Infinity Through Purification,2003,alternative metal
Bile,B0000C5RO7,Audio CD,7,4.7,Frankenhole,2003,alternative metal
Scorched Earth,B00005QGA8,"Audio CD,MP3 Music",7,4.7,Fed to Your Head,2001,alternative metal
Red Harvest,B00005NFID,"Audio CD,MP3 Music",6,4.8,Cold Dark Matter / Venom,2005,alternative metal
The Left Rights,B00006JNGP,Audio CD,36,4.2,Left Rights,2002,alternative metal
Tub Ring,B0002NY8QW,"Audio CD,MP3 Music",6,4.8,Zoo Hypothesis,2004,alternative metal
Incubus,B00273D3XE,Audio CD,6,4.8,Monuments & Melodies,2009,alternative metal
In This Moment,B001FT9W04,Audio CD,6,4.8,In This Moment-Limited,2008,alternative metal
Thou Art Lord,B0009353L4,"Audio CD,MP3 Music",6,4.8,Orgia Daemonicum,2005,alternative metal
Metal Massacre (Series),B000001C8E,Audio CD,6,4.8,Metal Massacre 12,1995,alternative metal
Primal Scream,B007ANUB18,"Audio CD,Audio CD,Audio, Cassette",6,4.8,"Come Together (3"" Mini-Disc)",1990,alternative metal
Hammerfall,B006QOXW90,"MP3 Music,Audio CD",6,4.8,Heeding The Call (Shaped Disc),1998,alternative metal
Korn,B006MP4HU6,"Vinyl,Audio CD,Vinyl",6,4.8,Evolution,2007,alternative metal
Kittie,B001HDO53W,"Audio CD,MP3 Music",6,4.8,Paperdoll,2008,alternative metal
Five.Bolt.Main,B0011HF6EQ,Audio CD,6,4.8,Complete,2008,alternative metal
Lovex,B000TLYFQA,Audio CD,6,4.8,Divine Insanity,2007,alternative metal
Wolfmother,B000G03RQ8,Audio CD,6,4.8,Woman,2006,alternative metal
Last Days of Humanity,B0009PV3A2,"Audio CD,MP3 Music,Audio CD",6,4.8,Hymns of Indigestible Suppuration,1999,alternative metal
Rasmus,B0001V6UDE,"Audio CD,Vinyl",6,4.8,In the Shadows,2004,alternative metal
Nocturne,B000094Q2Y,"Audio CD,MP3 Music",6,4.8,Axis of Evil: Mixes of Mass Destruction,2003,alternative metal
Spahn Ranch,B000001JXA,"Audio CD,MP3 Music",6,4.8,Architecture,1997,alternative metal
Must,B00005UKMY,"Audio CD,MP3 Music",19,4.3,Androgynous Jesus,2002,alternative metal
John Carpenter,B0000015LZ,"Audio CD,Vinyl",19,4.3,Escape From L.A. 1996 Film Score,1996,alternative metal
Soundtrack,B002MUR4MI,Audio CD,19,4.3,Saw 6: Music From and Inspired By Saw 6,2009,alternative metal
Endo,B0000A5A2Y,"Audio CD,MP3 Music",19,4.3,Songs For The Restless,2003,alternative metal
Therapy?,B00005O56D,Audio CD,19,4.3,Shameless,2001,alternative metal
Beyond Twilight,B00005MJ4P,"Audio CD,MP3 Music",19,4.3,Devil's Hall of Fame,2002,alternative metal
Rollins Band,B0000037MF,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",19,4.3,Turned on,1990,alternative metal
Nonpoint,B000IOMXVW,"Audio CD,MP3 Music",34,4.2,Live & Kicking,2006,alternative metal
Various Artists,B00000DF9K,Audio CD,34,4.2,Ecw: Extreme Music,1998,alternative metal
Various Artists,B00000IFVD,Audio CD,34,4.2,Idle Hands,1999,alternative metal
Jimmie's Chicken Shack,B00000HYYV,Audio CD,10,4.5,Giving Something Back,1995,alternative metal
Dead to Fall,B00127G79S,"Audio CD,MP3 Music",10,4.5,Are You Serious?,2008,alternative metal
Jucifer,B000067FTZ,"Audio CD,MP3 Music",10,4.5,I Name You Destroyer,2002,alternative metal
Powerman 5000,B00064LOS2,Audio CD,10,4.5,"The Good, the Bad and the Ugly, Vol. 1",2004,alternative metal
Saosin,B0013FSVCK,"Audio CD,MP3 Music",10,4.5,Come Close,2008,alternative metal
Henry Rollins,B0007XBML6,"Audio CD,MP3 Music",10,4.5,Get Some Go Again Sessions,2005,alternative metal
Rearview Mirror,B000066I3U,"Audio CD,MP3 Music",10,4.5,All Lights Off,2002,alternative metal
Einherjer,B08Q6LPZTF,"Vinyl,Audio CD",10,4.5,Dragons of the North 2021,2021,alternative metal
Callisto,B00265SATA,"Audio CD,MP3 Music,Vinyl",10,4.5,Providence,2009,alternative metal
Rasmus,B000AA7EEU,"Audio CD,Audio CD",10,4.5,Hide from the Sun,2006,alternative metal
Quarashi,B000793CLS,Audio CD,10,4.5,Guerrilla Disco,2005,alternative metal
Skunk Anansie,B00000ILPQ,Audio CD,10,4.5,Hedonism,2007,alternative metal
Floodgate,B000VBJDC4,"Audio CD,MP3 Music,Audio, Cassette",13,4.4,Penalty,2007,alternative metal
Beautiful Creatures,B00005NO9V,Audio CD,13,4.4,Beautiful Creatures,2007,alternative metal
White Zombie,B000008UQD,"Audio CD,Vinyl,Audio, Cassette",13,4.4,Astro Creep: 2000,1995,alternative metal
A Perfect Murder,B000PD3L4O,"Audio CD,MP3 Music",13,4.4,War Of Aggression,2007,alternative metal
The White Stripes,B0077DNNQ6,"Vinyl,MP3 Music,Audio CD,Audio DVD",13,4.4,Dead Leaves And The Dirty Ground,2002,alternative metal
Molybaron,B09DMW9G5K,"Audio CD,Vinyl",13,4.4,The Mutiny,2021,alternative metal
His Name Is Alive,B0097X9AV6,"MP3 Music,Audio CD",13,4.4,Home Is In Your Head,1991,alternative metal
Coheed and Cambria,B000E0W1D0,Audio CD,13,4.4,Suffering Pt 2,2006,alternative metal
Crazy Town,B000BRI6RQ,"Audio CD,MP3 Music,Audio CD",13,4.4,Butterfly,2001,alternative metal
Korn,B00005A9YM,Audio CD,32,4.2,All Mixed Up,2001,alternative metal
Pitchshifter,B0000081DP,"Audio CD,MP3 Music,Audio, Cassette",8,4.6,Submit,2008,alternative metal
acumen nation,B000065ULR,Audio CD,8,4.6,5ith Column,2002,alternative metal
Soulspell,B08CW9LTFW,"Audio CD,MP3 Music",8,4.6,The Second Big Bang,2020,alternative metal
Isenordal,B07Y99XN5Z,"Vinyl,MP3 Music,Audio CD",8,4.6,Shores Of Mourning,2019,alternative metal
Critical Bill,B000UZ4FGU,"Audio CD,MP3 Music",8,4.6,Downtown the World,2007,alternative metal
Elliott Smith,B007OBYP5Y,Audio CD,8,4.6,Son Of Sam,2000,alternative metal
Godhead,B004J8H3S6,"Audio CD,MP3 Music,Audio CD",8,4.6,nothingness,2011,alternative metal
Callisto,B0008KLW1S,"Audio CD,MP3 Music",8,4.6,True Nature Unfolds,2005,alternative metal
Whoregasm,B00008FPJG,"Audio CD,MP3 Music",8,4.6,Smothered,1995,alternative metal
Queens Of The Stone Age,B00022MS9M,Audio CD,18,4.3,Stone Age Complication,2004,alternative metal
The Autumn Offering,B0026OTR0M,"Audio CD,MP3 Music",18,4.3,Requiem,2009,alternative metal
Various Artists,B00005QD7P,Audio CD,18,4.3,Tony Hawk's Pro Skater 3,2001,alternative metal
Velvet Acid Christ,B000H8RV8E,"Audio CD,MP3 Music",18,4.3,Lust For Blood,2006,alternative metal
Full Scale,B0007OP234,"Audio CD,MP3 Music",18,4.3,Full Scale,2005,alternative metal
Inhale/Exhale,B000JCETHY,"Audio CD,MP3 Music",18,4.3,The Lost the Sick the Sacred,2006,alternative metal
Sinister,B000F1HGOM,"Audio CD,MP3 Music,Vinyl",18,4.3,Afterburner,2006,alternative metal
Jake E. Lee,B09QQQKR8M,"Audio CD,Vinyl",31,4.2,Runnin' With The Devil,2022,alternative metal
Various Artists,B0008FPKI4,Audio CD,5,4.9,Contaminated: Relapse Records Sampler 7,2005,alternative metal
Saviours,B000EWBMH4,Audio CD,5,4.9,Crucifire,2006,alternative metal
Skin Chamber,B000008KSD,"Audio CD,Audio, Cassette",5,4.9,Wound,1991,alternative metal
Shudder To Think,B009LCYMT8,"MP3 Music,Audio CD",5,4.9,"Curses, Spells, Voodoo, Mooses",1988,alternative metal
Scorn,B004ZS8294,"MP3 Music,Audio CD",5,4.9,Colossus,1994,alternative metal
Punish Yourself,B000GYHRAQ,"Audio CD,MP3 Music",5,4.9,Gore Baby Gore,2006,alternative metal
Internal Bleeding,B0002OOUIC,"Audio CD,MP3 Music",5,4.9,Onward To Mecca,2012,alternative metal
Coheed and Cambria,B0000DJW3P,Audio CD,5,4.9,IN KEEPING SECRETS OF SILENT EARTH:3,2003,alternative metal
Pitchshifter,B00000EKZP,"Audio, Cassette,Audio CD",5,4.9,Industrial,1992,alternative metal
WCW: The Music (Related Recordings),B000021XQP,Audio CD,94,4.1,WCW Mayhem,1999,alternative metal
Burden Brothers,B000IU3842,"Audio CD,MP3 Music",29,4.2,Mercy,2006,alternative metal
WEEDPECKER,B08P3QTLV2,"Vinyl,MP3 Music,Audio CD",29,4.2,Weedpecker,2021,alternative metal
Various Artists,B00001SIF8,"Audio CD,MP3 Music",17,4.3,Rock: The Train Kept A Rollin',1999,alternative metal
Paul Shortino,B09QQQDZ15,"Audio CD,Vinyl",17,4.3,A Tribute To Scorpions,2022,alternative metal
Four Stroke Baron,B099BZWZCL,"Audio CD,MP3 Music,Vinyl",17,4.3,Classics,2021,alternative metal
Kittie,B000053VJE,"Audio CD,MP3 Music",17,4.3,Paperdoll,2000,alternative metal
Pro-Pain,B0007THEA8,Audio CD,17,4.3,Prophets of Doom,2009,alternative metal
The Autumn Offering,B000CEV4Y0,"Audio CD,MP3 Music",17,4.3,Revelations of the Unsung,2006,alternative metal
Grip Inc.,B00004ZHZQ,"Vinyl,MP3 Music,Audio CD",17,4.3,Nemesis,2003,alternative metal
Macy Gray,B000LYXALQ,Audio CD,28,4.2,Spiderman 2 Soundtrack.,2018,alternative metal
Amity Lane,B000IFSFD6,Audio CD,12,4.4,Sound of Regret,2006,alternative metal
Pharaoh,B00172ABP4,"Audio CD,MP3 Music,Vinyl",12,4.4,Be Gone,2008,alternative metal
Fair To Midland,B000JCETGK,"Audio CD,MP3 Music",12,4.4,Drawn & Quartered,2015,alternative metal
Elephant Tree,B08L4GMSXM,"Audio CD,MP3 Music,Vinyl",12,4.4,Day Of Doom Live,2020,alternative metal
Half-Cocked,B00005NESQ,"Audio CD,MP3 Music",12,4.4,Last Star,2001,alternative metal
Kill Rock Stars Series,B000003725,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",12,4.4,Kill Rock Stars: Kill Rock Stars,1996,alternative metal
Wormwitch,B098GSP42B,"Vinyl,MP3 Music,Audio CD",12,4.4,Strike Mortal Soil,2022,alternative metal
SIGNIFICANT POINT,B08PJWKSC4,"Vinyl,MP3 Music,Audio CD",12,4.4,Into The Storm,2021,alternative metal
Instruction,B0002QO4GS,"Audio CD,MP3 Music",12,4.4,God Doesn't Care,2004,alternative metal
Natas,B000060O32,"Audio CD,MP3 Music,Vinyl",12,4.4,Corsario Negro,2002,alternative metal
Regurgitate,B00000I40R,"Audio CD,MP3 Music",12,4.4,Effortless Regurgitation: Torture Sessions,1999,alternative metal
Tangerine Dream,B00824Z64G,"Audio CD,Vinyl",12,4.4,Flashpoint (Picture Disc),1984,alternative metal
69 Eyes,B000N0W9JC,Audio CD,12,4.4,Angels,2007,alternative metal
In The Woods,B0000C8AQC,"Audio CD,MP3 Music,Vinyl",12,4.4,In The Woods : Strange in Stereo,2003,alternative metal
Natas,B000007QKR,"Audio CD,Vinyl",12,4.4,Delmar,1998,alternative metal
Liquid Trio Experiment,B09S6VDYKB,"Audio CD,MP3 Music,Vinyl",82,4.1,Spontaneous Combustion,2022,alternative metal
Sunna,B00004UEV0,"Audio CD,MP3 Music",27,4.2,One Minute Science,2000,alternative metal
Hopesfall,B00006JTH0,"Audio CD,MP3 Music",70,4.1,The Satellite Years,2002,alternative metal
Alabama Thunder Pussy,B000MR9C5U,"Vinyl,MP3 Music,Audio CD",16,4.3,Open Fire,2007,alternative metal
Fireball Ministry,B0000CC87T,"Audio CD,MP3 Music",26,4.2,Second Great Awakening,2003,alternative metal
blink-182,B007BJ9ZE0,"Audio CD,Audio CD",16,4.3,What's My Age Again?,1999,alternative metal
Tub Ring,B000OCY69K,"Audio CD,MP3 Music",9,4.5,The Great Filter,2007,alternative metal
Awaken,B08JDTN85L,"Audio CD,MP3 Music",9,4.5,Out Of The Shadows,2021,alternative metal
Pretty Wild,B07PD5PB1F,"Audio CD,MP3 Music",9,4.5,Interstate 13,2019,alternative metal
Various Artists,B000A6QWN8,Audio CD,9,4.5,We Reach: The Music of the Melvins,2005,alternative metal
Ivory Tower,B00007FLNG,"Audio CD,MP3 Music,Audio CD,Vinyl",9,4.5,Heart Of The City,2011,alternative metal
Psycore,B00002485V,"Audio CD,MP3 Music",9,4.5,Your Problem,2008,alternative metal
Killer Boogie,B08P29D8V5,"Vinyl,MP3 Music,Audio CD",9,4.5,Detroit,2021,alternative metal
Hands,B002BYSFY6,"Audio CD,MP3 Music",9,4.5,Creator,2009,alternative metal
Rize,B0014466SG,Audio CD,9,4.5,K.O. Bonus,2008,alternative metal
Forest Stream,B000092Q6S,"Audio CD,MP3 Music",9,4.5,Tears of Mortal Solitude,2003,alternative metal
Dreadful Shadows,B000000H1L,"Audio CD,MP3 Music",9,4.5,Buried Again,1997,alternative metal
M.O.P.,B00028F88O,"Audio CD,MP3 Music",25,4.2,Mash Out Posse,2004,alternative metal
Trivium,B001C0U5CU,Audio CD,24,4.2,Shogun,2008,alternative metal
Raunchy,B000D47YK2,"Audio CD,MP3 Music",11,4.4,Death Pop Romance,2006,alternative metal
Faith No More,B006UJR6M0,"Audio CD,Audio CD,Vinyl",11,4.4,Angel Dust,2012,alternative metal
Saint Vitus,B006QPUZY4,"Audio CD,Vinyl",11,4.4,Hallow's Victim (Original Edition),1985,alternative metal
A Dark Halo,B000JJSJB4,"Audio CD,MP3 Music",11,4.4,Catalyst,2006,alternative metal
Dark Funeral,B0008KLVXM,"Audio CD,Vinyl",11,4.4,De Profundis Clamavi Ad Te Domine,2005,alternative metal
H-Blockx,B00005UNO3,"Audio CD,Vinyl",11,4.4,Get in the Ring,2000,alternative metal
Cave-In,B00006JM4J,"Audio CD,MP3 Music",15,4.3,Tides Of Tomorrow EP,2002,alternative metal
Various Artists,B000002BCM,Audio CD,15,4.3,O Come All Ye Faithful: Rock 4 Choice,1996,alternative metal
Death Cube K,B0000010ET,"Audio CD,MP3 Music",15,4.3,Dreamatorium,2011,alternative metal
Irepress,B000PFU9XI,"Audio CD,MP3 Music",15,4.3,Samus Octology,2007,alternative metal
The Go-Betweens,B007PMOWF0,"Vinyl,Audio CD",15,4.3,Send Me A Lullaby,1982,alternative metal
Corrosion Of Conformity,B00005MJYZ,"Audio CD,Vinyl,Audio DVD",54,4.1,Live Volume,2001,alternative metal
Zao,B00008BNU5,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",23,4.2,All Else Failed,2003,alternative metal
Shihad,B00003IQZR,"Audio CD,MP3 Music,Vinyl",23,4.2,General Electric,2008,alternative metal
Stutterfly,B0009K7RBQ,"Audio CD,MP3 Music",23,4.2,And We Are Bled Of Color U.S. Release,2005,alternative metal
Various,B000028U0I,"Audio CD,MP3 Music",52,4.1,Woodstock '99,1999,alternative metal
Heaven Shall Burn,B000F8ET36,Audio CD,6,4.7,Metal For the Masses Vol. 3,2004,alternative metal
Crowbar,B00004YX2Y,"Audio CD,MP3 Music",6,4.7,Live +1,2000,alternative metal
Regurgitate,B00006RALI,"Audio CD,MP3 Music",6,4.7,Hatefilled Vengeance,2002,alternative metal
Stemm,B001F2W582,"Audio CD,MP3 Music",6,4.7,Blood Scent,2008,alternative metal
Cause For Alarm,B00004RDJC,Audio CD,6,4.7,Victory Style Vol. 4,2000,alternative metal
KMFDM,B001L2WR6Q,"Audio CD,Vinyl,Audio, Cassette",6,4.7,Split,1991,alternative metal
Ephrat,B001BWQ0BO,Audio CD,6,4.7,No One S Words,2012,alternative metal
Roadsaw,B001BRZ592,"Audio CD,MP3 Music",6,4.7,See You In Hell!,2008,alternative metal
(Hed) Pe,B00008J2T8,Audio CD,6,4.7,Blackout,2003,alternative metal
Machine Head,B000042O8C,Audio CD,6,4.7,From This Day,2000,alternative metal
Various Artists,B00004TV25,Audio CD,6,4.7,Right in the Nuts: Aerosmith,2000,alternative metal
Nine Inch Nails,B0000022BW,Audio CD,6,4.7,Disturbed,1996,alternative metal
Various Artists,B000003ZH9,Audio CD,7,4.6,"Tooth & Nail Records, 4th Anniversary",1997,alternative metal
Zhakiah,B089CKVMSF,"Audio CD,MP3 Music",7,4.6,Where The Light Will Thread,2020,alternative metal
Miracle Flair,B084DFYSBF,"Audio CD,MP3 Music",7,4.6,Synchronism,2020,alternative metal
Eye of Nix,B0875Z2JFV,"Audio CD,MP3 Music,Vinyl",7,4.6,Ligeia,2020,alternative metal
The White Stripes,B0077DI5QY,"MP3 Music,Vinyl",7,4.6,Merry Christmas From...,2002,alternative metal
They Might Be Giants,B0076R3HVY,"Audio CD,Vinyl",7,4.6,"Birdhouse In Your Soul (12"" Vinyl)",1990,alternative metal
Catamenia,B000PHW2EU,"Audio CD,MP3 Music",7,4.6,Location: Cold,2007,alternative metal
Satariel,B000CQO0VM,"Audio CD,Audio CD",7,4.6,Hydra,2006,alternative metal
Six Feet Deep,B00008FO1M,"Audio Cassette,Audio CD",7,4.6,Road Less Traveled,1996,alternative metal
Old Man Gloom,B00005B8NV,"Audio CD,MP3 Music",7,4.6,Seminar II: The Holy Rites of Primitivism Regressionism,2001,alternative metal
Dwarves,B0002KVUX4,"Audio CD,MP3 Music,Vinyl",22,4.2,The Dwarves Must Die,2004,alternative metal
Starblind,B08DC63XBY,"Vinyl,MP3 Music,Audio CD",6,4.7,Black Bubbling Ooze Red/Black Splatter,2020,alternative metal
Benedection,B0046CXO92,"Vinyl,MP3 Music",6,4.7,Dark Is The Season,1992,alternative metal
Firebird,B000QXDEJA,"Vinyl,MP3 Music,Audio CD",6,4.7,Hot Wings,2008,alternative metal
Wolfmother,B000K97MMK,"Audio CD,MP3 Music",6,4.7,Joker & The Thief,2006,alternative metal
Dead by Wednesday,B000EGD1VA,"Audio CD,MP3 Music",6,4.7,Democracy Is Dead,2008,alternative metal
Will Haven,B0000CNWL2,Audio CD,6,4.7,Will Haven,2004,alternative metal
Solarized,B00005OAGN,"Audio CD,Vinyl",6,4.7,Driven,2001,alternative metal
Blind Dog,B00005KCD8,"Audio CD,Vinyl",6,4.7,The Last Adventures of Captain Dog,2001,alternative metal
Various Artists,B00004TD1U,Audio CD,6,4.7,Art of Darkness,1998,alternative metal
Various Artists,B00000IAC9,Audio CD,6,4.7,Identity 5: I Defy,1999,alternative metal
Faster Pussycat,B00005IAN8,"Audio CD,MP3 Music,Vinyl",50,4.1,Between the Valley of the Ultra Pussy,2001,alternative metal
Karma to Burn,B000U711LA,Audio CD,7,4.6,Mountain Mamas: Collection of the Works of Karma,2007,alternative metal
Tiamat,B08GFQJWPF,Audio CD,7,4.6,Commandments,2021,alternative metal
Big Chief,B0000035FW,"Audio CD,MP3 Music,Audio, Cassette",7,4.6,Mack Avenue Skullgame - Soundtrack.,1993,alternative metal
Divine Heresy,B002MUQA50,Audio CD,7,4.6,Bringer of Plagues,2009,alternative metal
Stranger Vision,B08W3F3556,"Audio CD,MP3 Music",7,4.6,Poetica,2021,alternative metal
Deftones,B00004TL25,Audio CD,48,4.1,White Pony,2000,alternative metal
Drowning Pool,B001QBC3HU,"Audio CD,MP3 Music",22,4.2,Loudest Common Denominator,2009,alternative metal
Shout,B07RSQJ455,"Audio CD,MP3 Music",14,4.3,Shoutback,2022,alternative metal
Funeral,B09HHLHN5N,"Audio CD,MP3 Music,Vinyl",14,4.3,PRAESENTIALIS IN AETERNUM,2021,alternative metal
Stepa,B00006AGDK,Audio CD,14,4.3,Stepa,2002,alternative metal
Godflesh,B001TIQTLG,Audio CD,14,4.3,Songs of Love & Hate / Love & Hate in Dub / In All,2009,alternative metal
Vardis,B0884CBPDL,"Vinyl,MP3 Music,Audio CD",14,4.3,The World's Insane,2020,alternative metal
At The Gates,B0002GCX1Q,"Audio CD,MP3 Music,Vinyl",14,4.3,gardens of grief,2006,alternative metal
My Sister's Machine,B000000HVQ,"Audio CD,Audio, Cassette",21,4.2,Diva,1992,alternative metal
Manowar,B006OUL3AG,"Audio CD,Audio CD",21,4.2,Warriors Of The World United (Part 2),2002,alternative metal
Avantasia,B000VJXC28,"Audio CD,MP3 Music",21,4.2,Lost on Spart Part 1-6tr-,2007,alternative metal
"GENRE,JEAN-PAUL",B01M8LIV77,Audio CD,41,4.1,Entspanntsein-Autogenes T,2016,alternative metal
The Mobile Homes,B08W3KS25C,"Vinyl,MP3 Music,Audio CD",4,5,Trigger Transparent,2021,alternative metal
Ill Nino,B000HXDF0C,"Audio CD,MP3 Music",4,5,Best of: ILL NINO,2006,alternative metal
Cobra Strike,B00004ZDL1,Audio CD,8,4.5,Cobra Strike II,2000,alternative metal
VANDERMARK 5,B00000IR6U,"Audio CD,MP3 Music",5,4.8,Simpatico,1999,alternative metal
Bolt Upright,B00000I5XV,"Audio CD,MP3 Music,Audio, Cassette",4,5,Red Carpet Sindrome,1999,alternative metal
Deviant Process,B09BC9R4KZ,"Audio CD,MP3 Music,Vinyl",4,5,Nurture,2021,alternative metal
Corrosion of Confornity,B000056KSM,Audio CD,4,5,America's Volume Dealer,2000,alternative metal
Enemy,B000BB18B8,"Audio CD,MP3 Music",8,4.5,Hooray For Dark Matter,2005,alternative metal
Necrofier,B09BGHX5MX,"Vinyl,MP3 Music",4,5,Prophecies of Eternal Darkness,2021,alternative metal
Bastarður,B09BC7733H,"Audio CD,MP3 Music,Vinyl",8,4.5,Satan's loss of son,2021,alternative metal
Supreme Unbeing,B08LZ1WY55,"Audio CD,MP3 Music",4,5,Enter Reality,2020,alternative metal
ZNR,B07H5VTDGN,Audio CD,4,5,Znrarchive,2020,alternative metal
INTEGRITY,B00CK6XFYK,"Audio CD,Vinyl",8,4.5,Suicide Black Snake,2013,alternative metal
Collide,B001EKTAWO,"Audio CD,MP3 Music",20,4.2,Two Headed Monster,2016,alternative metal
Vision of Disorder,B00015U6DA,Audio CD,4,5,Vision Of Disorder/Imprint,2011,alternative metal
Misery Loves Co.,B00000584B,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",4,5,Misery Loves Company,1995,alternative metal
Bile,B000001ORZ,"Audio CD,MP3 Music",5,4.8,Biledegradable,1997,alternative metal
Battle Dagorath,B08B7G44M5,"Vinyl,MP3 Music,Audio CD",5,4.8,Abyss Horizons,2020,alternative metal
Vessel Of Light,B07Z75ZYGQ,"Audio CD,MP3 Music",4,5,Thy Serpent Rise,2019,alternative metal
DREAMS OF NATURE,B07TPYXWZV,"Audio CD,MP3 Music",4,5,Naturaleza Ancestral,2020,alternative metal
NOISEM,B00VW6XU4E,"Audio CD,MP3 Music,Vinyl",8,4.5,Blossoming Decay,2015,alternative metal
