"artist","asin","media","review_count","star_rating","title","year","genre"
"Ulver","1527262170","Audio CD","4","5","Ulver - Wolves Evolve: The Ulver Story",2020,"black metal"
"RAGNAROK","6317772150","Vinyl","2","5","Ragnarok",2019,"black metal"
"Sepultura","B000000H4K","Audio, Cassette,MP3 Music,Audio CD","37","4.7","Blood-Rooted",1997,"black metal"
"Sepultura","B000000H7S","Audio CD,MP3 Music,Vinyl,Audio, Cassette","776","4.8","Arise",1991,"black metal"
"King Diamond","B000000H8E","Audio CD,Vinyl,Audio, Cassette","107","4.7","Them",1991,"black metal"
"Scandinavian Metal Attack","B000001H32","Audio CD,MP3 Music","6","4.7","Scandinavian Metal Attack",1997,"black metal"
"Sepultura","B000002CSO","Audio CD","1","5","Refuse/Resist / Crucificados Pelo Sistema",1994,"black metal"
"Impaled Nazarene","B000004BMP","Audio CD,MP3 Music,Vinyl","26","4.6","Tol Cormpt Norz Norz Norz",1993,"black metal"
"Tyrant","B0000074MP","Audio CD","14","4.5","Mean Machine",1990,"black metal"
"Venom","B000007VWK","Audio CD,MP3 Music,Vinyl","34","4.6","Cast in Stone",1997,"black metal"
"Revenge","B000008JYZ","Audio CD,Vinyl,Audio, Cassette","22","4.2","One True Passion",1990,"black metal"
"At War","B00002060T","Audio CD,MP3 Music,Audio CD,Vinyl","7","3.8","Retaliatory Strike",1999,"black metal"
"Twilight Ophera","B0000240QH","Audio CD,MP3 Music","2","5","Shadows Embrace the Dark",2000,"black metal"
"Belphegor","B0000246JU","Audio CD","1","5","Last Supper/Blutsabbath",2005,"black metal"
"Venom","B000024B2M","Audio CD","2","5","Old, New, Borrowed...",1993,"black metal"
"Incantation","B000024D9I","Audio CD,MP3 Music,Vinyl","5","4.8","The Meeting",1994,"black metal"
"And Oceans","B000024YTQ","Audio CD","3","4.5","Dynamic Gallery",2010,"black metal"
"Impaled Nazarene","B000024ZFG","Audio CD,MP3 Music","19","4.6","Rapture",2020,"black metal"
"Dawn","B000024ZJF","Audio CD","2","5","Getting By on the Good Times",1998,"black metal"
"Ancient","B0000257OC","Audio CD","2","4.8","Det Glemde Riket",2001,"black metal"
"And Oceans","B0000258DC","Audio CD","1","5","Symmetry of I",2010,"black metal"
"Mystic Circle","B000025Q50","Audio CD","2","4","Morgenrote - Der Schrei Nach Finsternis",1996,"black metal"
"Marduk","B000025S66","Audio CD,MP3 Music","5","4.5","Glorification",2014,"black metal"
"Siebenburgen","B00004NHHY","Audio CD,MP3 Music","12","4.6","Delictum",2013,"black metal"
"Love/Hate","B00004SEO4","Audio CD","40","4.3","Let's Rumble",1993,"black metal"
"Godkiller","B00004TL1X","Audio CD","1","5","Deliverance",2007,"black metal"
"Mystic Circle","B00004WF14","Audio CD,Vinyl","2","5","Great Beast",2001,"black metal"
"Impaled Nazarene","B00004WR8S","Vinyl,MP3 Music,Audio CD","23","5","Nihil",2000,"black metal"
"Impaled Nazarene","B00004WR97","Vinyl,MP3 Music,Audio CD","23","4.5","Impaled Nazarene ‎- Suomi Finland Perkele 1994 France Osmose Productions ‎– OP 026",1994,"black metal"
"Tiamat","B00004WY3V","Vinyl,MP3 Music,Audio CD","58","4.5","A Deeper Kind Of Slumber",1997,"black metal"
"Katatonia","B00004WY7X","Audio CD,Vinyl","14","4.8","Sounds Of Decay",2013,"black metal"
"Abigor","B000050812","Audio CD,MP3 Music","3","4","In Memory",2000,"black metal"
"EVEREVE","B00005A7ZY","Audio CD","4","4.8","E-Mania",2002,"black metal"
"Arthemesia","B00005B88Y","Audio CD","2","5","Devs - Iratvs",2018,"black metal"
"Abigor","B00005BC5I","Audio CD,MP3 Music","9","4.2","Satanized",2005,"black metal"
"Zyklon","B00005HYXH","Audio CD","2","5","World of Worms",2001,"black metal"
"Secrets of the Moon","B00005K8PM","Audio CD","3","3.5","Dancing, Dreaming, Longing",2001,"black metal"
"Wykked Wytch","B00005TSTA","Audio CD,MP3 Music","3","4","Angelic Vengeance",2008,"black metal"
"Siebenburgen","B00005TZMW","Audio CD,MP3 Music","3","5","Plagued Be Thy Angel",2013,"black metal"
"Arrival","B0000659OM","Audio CD","1","4","An Abstract of Inertia",2002,"black metal"
"Lord Belial","B000066ID9","Audio CD,MP3 Music","2","4.2","Angelgrinder",2018,"black metal"
"Thyrfing","B000068QEG","Vinyl,MP3 Music,Audio CD","2","5","Vansinnesvisor",2002,"black metal"
"Shining (UK)","B00006K0I1","Audio CD,Vinyl","17","4.5","True Skies",2003,"black metal"
"Blasphemy","B00006ZYD5","Vinyl,MP3 Music","1","4","Gods of War",1993,"black metal"
"Marduk","B00008DALZ","Vinyl,Audio CD","1","5","Hearse Picture",2003,"black metal"
"Revenge","B00008ETAE","Vinyl,Audio CD,Vinyl","2","4.5","Slave",1990,"black metal"
"Sepultura","B00008O7D6","Audio CD,Audio CD,Vinyl","2","4.5","Refuse/Resist",2007,"black metal"
"Antaeus","B00026F8RC","Audio CD,MP3 Music","6","5","Byzantine Meditation",2004,"black metal"
"Revenge","B0002BHRHG","Audio CD","5","4.8","Gun World Porn",1992,"black metal"
"The Amenta","B0002H2VO4","Audio CD,MP3 Music","6","4.5","Occasus",2004,"black metal"
"Mayhem","B0002T6M88","Vinyl,Audio CD","92","4.6","Chimera",2019,"black metal"
"Craft","B0002VGS8K","Audio CD,MP3 Music","7","4.6","Terror Propaganda: Second Black Metal Attack",2004,"black metal"
"Craft","B0007N1A1S","Audio CD,MP3 Music,Vinyl","25","4.6","Total Soul Rape",2005,"black metal"
"Sunn 0)))","B00080663C","Vinyl,MP3 Music,Audio CD","20","4.5","The Grimm Robe Demos",2017,"black metal"
"Satanic Warmaster","B00094Z2XW","Audio CD","2","5","Strength and Honour",2003,"black metal"
"Noctuary","B0009EUFOS","Audio CD,MP3 Music","1","5","For Salvation...",1998,"black metal"
"Graveland","B0009F03Y4","Audio CD,MP3 Music","3","5","Memory and Destiny",2001,"black metal"
"Venom","B0009PVZEQ","Audio CD,MP3 Music","1","5","Choose Your Poison",2005,"black metal"
"Celtic Frost","B000A214S0","Audio CD,Audio CD,Vinyl","48","4.6","Cold Lake",1988,"black metal"
"Impiety","B000A291L2","Audio CD,MP3 Music","5","4.7","Kaos Kommand 696",2003,"black metal"
"Kekal","B000A790TU","Audio CD,MP3 Music","2","5","Acidity",2005,"black metal"
"Moonspell","B000AAVF7C","Audio CD","41","4.2","Darkness & Hope",2010,"black metal"
"Anorexia Nervosa","B000AOJAS4","Audio CD,MP3 Music","7","4","September EP",2010,"black metal"
"Wrath","B000AYQEC4","Audio CD","1","5","Viking",2005,"black metal"
"Antestor","B000BKP0FO","Audio CD","7","4","Forsaken",2005,"black metal"
"Hate","B000BL98Q0","Audio CD","2","5","Anaclasis A Haunting Gospel of Malice & Hatred",2010,"black metal"
"Svartsyn","B000BND56M","Audio CD,MP3 Music","2","4.5","Bloodline",2005,"black metal"
"Slechtvalk","B000CBWE60","Audio CD","1","4","Thunder of War",2005,"black metal"
"Samael","B000CR78TW","Audio CD","12","4.3","Era One + Lesson Inmagic 1",2007,"black metal"
"Belenos","B000EHSCT0","Audio CD,MP3 Music","1","5","Chants De Bataille",2006,"black metal"
"Frost Like Ashes","B000EHUUBI","Audio CD,MP3 Music","16","4.8","Tophet",2005,"black metal"
"Averse Sefira","B000EHZUSG","Audio CD","7","5","Battle's Clarion",2001,"black metal"
"Satanic Warmaster","B000ENZCLU","Audio CD,Vinyl","12","4.8","Carelian Satanist Madness",2005,"black metal"
"Fates Warning","B000F4SDTG","Audio CD","2","5","A Tribute to Judas Priest: Legends of Metal",1996,"black metal"
"Judas Priest","B000F4U9U2","Audio CD,Audio CD","4","3.6","A Tribute to Judas Priest : Legends of Metal Vol. 2",1996,"black metal"
"Antestor","B000F6NCKY","Audio CD,MP3 Music","6","4.4","Martyrium",1994,"black metal"
"Artefact","B000FI90B2","Audio CD","2","5","Magic Spellcraft French",2006,"black metal"
"Acheron","B000FJTP3O","Audio CD","1","5","Xomaly",2002,"black metal"
"Sacred Reich","B000FMPPKI","Audio CD","3","3.5","Taste The Blade : 15 Years of Metal Blade Records (2-CD set)",1997,"black metal"
"Dark Funeral","B000FNERVA","Audio CD","1","5","Dark Funeral",1994,"black metal"
"Venom","B000G6TD7Y","Audio CD,MP3 Music,Audio CD","9","4.6","Temples of Ice",1991,"black metal"
"Venom","B000G6THPC","Audio CD,MP3 Music","4","4.2","The Waste Lands",1992,"black metal"
"Enslaved","B000GTSC4Q","Vinyl,MP3 Music,Audio CD","35","4.7","Isa",2004,"black metal"
"Le Tigre","B000GW8BFI","Audio CD","1","5","11 Year Anniversry Album",2011,"black metal"
"BLACK CRICIFIXION","B000IJHDSK","Audio CD,Vinyl","1","5","Faustian Dream",2006,"black metal"
"Skyforger","B000ILDNDM","Audio CD","2","5","Kauja pie Saules",2001,"black metal"
"Ancient Future","B000JWB6SO","Audio CD,Audio CD","2","5","Svartalvheim",1994,"black metal"
"Cradle Of Filth","B000K6CBDS","Audio CD,MP3 Music,Audio CD,Vinyl","154","4.5","Thornography [Japan Import] +1 Bonus Track",2006,"black metal"
"Salacious Gods","B000KD1AXI","Audio CD,Audio CD","1","5","Sunnevot",2002,"black metal"
"Mephistopheles","B000KD1EAC","Audio CD,Audio CD,Vinyl","2","5","Death Unveiled",2003,"black metal"
"Forgotten Tomb","B000KLRPX4","Audio CD","6","4.8","Negative Megalomania",2020,"black metal"
"Unexpect","B000LF62VA","Audio CD,MP3 Music","2","5","We Invaders",2006,"black metal"
"Cruachan","B000LXSNIC","Audio CD","2","5","Morrigan's Call",2007,"black metal"
"Drottnar","B000M1MSPM","Audio CD,MP3 Music,Audio CD","3","4.6","Welterwerk",2006,"black metal"
"Judas Iscariot","B000N23MAU","Audio CD,MP3 Music,Audio CD","5","4","Thy Dying Light",1996,"black metal"
"Goatlord","B000N2YSBW","Audio CD,Audio CD","2","4.8","Goatlord",1992,"black metal"
"Lengsel","B000N7VJ46","Audio CD","3","3.2","The Kiss, the Hope",2006,"black metal"
"Mayhem","B000NL0NZI","Audio CD,MP3 Music,Audio CD","4","5","Burned Alive",2006,"black metal"
"Finntroll","B000NPCMRQ","Audio CD,MP3 Music,Vinyl","41","4.5","Ur Jordens Djup",2007,"black metal"
"Dimmu Borgir","B000O77Q3S","Audio CD,MP3 Music,Vinyl","251","4.7","In Sorte Diaboli",2011,"black metal"
"Isengard","B000OWLN1Y","Audio CD,MP3 Music,Audio CD","2","4","Crownless Majesty",2001,"black metal"
"Incantation","B000PO5EQ6","Audio CD,Vinyl","4","4.8","Tribute to the Goat",1999,"black metal"
"Perpetual","B000Q0AJ4G","Audio CD","1","5","Ad perpetuam rei memoriam",1998,"black metal"
"Aurora Borealis","B000R2GESI","Audio CD,MP3 Music","1","4","Relinquish",2006,"black metal"
"Rotting Christ","B000R9ZECI","Audio CD,Audio CD","9","4","Non Serviam + Passage to Arcturo",2005,"black metal"
"Moonspell","B000RRQR6W","Audio CD,MP3 Music,Vinyl,Audio, Cassette","2","4.5","Under the Moonspell",1994,"black metal"
"Impiety","B000S75M2Q","Audio CD,MP3 Music","6","5","Paramount Evil",2004,"black metal"
"Unholy","B000UBUUWW","Audio CD","1","5","From the Shadow",1993,"black metal"
"Gallhammer","B000UNBHPO","Audio CD,MP3 Music,Vinyl","10","4.8","Ill Innocence",2015,"black metal"
"Bathory","B000UPC0W6","Vinyl","61","4.7","Nordland I & II",2021,"black metal"
"Twilight","B000UTLUL4","MP3 Music,Audio CD","11","3.4","Twilight",2005,"black metal"
"Black Torment","B000UXA070","Audio CD","2","4.5","Satanic Holocaust",2008,"black metal"
"Smouldering in Forgotten","B000UXDK2M","Audio CD","1","4","Legions Into Black Flames",2008,"black metal"
"Moonspell","B000VCZ88Q","Audio CD,MP3 Music,Audio CD,Vinyl","1","5","Opium",1996,"black metal"
"Darkthrone","B000VEA4YM","Audio CD,Audio CD","28","4.9","F.O.a.D.",2007,"black metal"
"Einherjer","B000VRGJ02","Audio CD,MP3 Music,Audio CD","9","4.9","Blot",2003,"black metal"
"Celtic Frost","B000XHBP9A","Vinyl,MP3 Music,Audio CD","282","4.7","Monotheist",2006,"black metal"
"D.A.D.","B00111E0TE","Audio CD,Vinyl","7","4.4","Hard N' Heavy",1991,"black metal"
"Order From Chaos","B0011CXCYC","Audio CD","1","5","Dawn Bringer",1995,"black metal"
"NORTT","B0012YYRKM","Audio CD,MP3 Music","7","4.5","Galgenfrist",2019,"black metal"
"Azaghal","B0013A0EXE","Audio CD","1","5","Helvetin Phdeksan Piiria",2008,"black metal"
"Arv","B0013N2W04","Audio CD,MP3 Music","1","5","I.D",2011,"black metal"
"Nachtmystium","B0017LGP1O","Audio CD,MP3 Music,Vinyl","2","5","Worldfall Ep",2008,"black metal"
"SAXORIOR","B0017VIT4A","Audio CD,MP3 Music","2","4","Volkerschlacht",2020,"black metal"
"Bestialized","B00181HCOC","Audio CD","2","5","Annihilating the Judeo Christian Generations",2008,"black metal"
"Order From Chaos","B0018CCAAC","Audio CD","2","5","Stillbirth Machine",1992,"black metal"
"Endless Dismal Moan","B0018K6TB0","Audio CD","1","5","Ruin",2011,"black metal"
"Darkthrone","B001B0WL6E","Audio CD,MP3 Music,Audio CD,Vinyl","193","4.7","WALPURGISNACHT/HIS MAJESTY AT THE SWAMP/THE LAMENT OF GODS",2004,"black metal"
"Pagan Rites","B001B8139W","Audio CD,MP3 Music,Audio CD,Vinyl","18","4.8","Pagan Rites",1996,"black metal"
"Mirrorthrone","B001BJ66SY","Audio CD,MP3 Music,Vinyl","6","4.7","Gangrene",2013,"black metal"
"Golden Dawn","B001CEH2K4","Audio CD,MP3 Music,Audio, Cassette","41","4.8","Power Plant",1992,"black metal"
"Shining","B001F0OP3W","Audio CD,MP3 Music,Audio CD,Vinyl","43","4.7","III: Angst, Självdestruktivitetens",2002,"black metal"
"Melodie MC","B001GGR8B6","Audio CD,MP3 Music","5","4.6","Return To Mystery",1995,"black metal"
"Taake","B001HIU7CU","Audio CD,MP3 Music","23","4.9","Taake",2023,"black metal"
"Necrophobic","B001I3V7QO","Audio CD","2","5","Covered in Blood [Tribute to Slayer]",2002,"black metal"
"Sunn 0)))","B001J8GV8M","Vinyl","22","4.8","Sunn O))) - Domkirke - Lp Vinyl Record",2016,"black metal"
"Devian","B001KS976O","Audio CD,MP3 Music","3","5","God to the Illfated",2009,"black metal"
"Grand Belial's Key","B001LZTAAY","Audio CD","1","4","Mocking the Philanthropist",1998,"black metal"
"Marduk","B001OQRZBG","Audio CD,Audio CD,Vinyl","71","4.6","Fuck Me Jesus / Glorification",1995,"black metal"
"Keep of Kalessin","B001OQYFQO","Audio CD,MP3 Music,Audio CD,Vinyl","23","4.6","Kolossus",2008,"black metal"
"Keep of Kalessin","B001OQYPZU","Audio CD,MP3 Music,Vinyl","19","4.6","Armada",2008,"black metal"
"MYRKVAR","B001OSWUB4","Audio CD,MP3 Music","1","4","Als Een Woeste Horde",2010,"black metal"
"Striborg","B001PPGANA","Vinyl,MP3 Music,Audio CD","1","5","Solitude",2022,"black metal"
"Celtic Frost","B001QJH0PM","Vinyl,MP3 Music,Audio CD,Audio, Cassette","336","4.7","To Mega Therion",1985,"black metal"
"Horna","B001QKYGHG","Audio CD,MP3 Music,Audio CD","5","4.3","Aania Yossa",2006,"black metal"
"Lore","B001R23I68","Audio CD,MP3 Music","1","5","The Exponential Truth",2009,"black metal"
"Venom","B001S0BLVI","Vinyl","1","5","From Hell to the Unknown...",1985,"black metal"
"Urna","B001SZ28FQ","Audio CD,MP3 Music","1","5","Iter Ad Lucem",2009,"black metal"
"Thorium","B001SZ290K","Audio CD","1","5","Mushroom Clouds & Dusk",2009,"black metal"
"Fatal Injury","B001TOPEOI","Audio CD","1","5","Fatal Injury",2007,"black metal"
"Revenge","B001TP0DKM","Vinyl,Audio CD","4","4","Pineapple Face",1990,"black metal"
"Satyricon","B0022GH99A","Audio CD,MP3 Music,Audio CD,Vinyl","103","4.6","The Age of Nero - Satyricon",2008,"black metal"
"Stormlord","B0025UZRZ6","Audio CD,MP3 Music","4","4.7","Supreme Art of War",2011,"black metal"
"Sworn","B0026JKSD2","Audio CD,MP3 Music","1","4","Bastards & Conquerors",2010,"black metal"
"Eisregen","B0027029TQ","Audio CD,MP3 Music,Vinyl","15","4.8","Buehnenblut-Live in Leipz",2009,"black metal"
"Blood Tsunami","B002AK9LF8","Vinyl,Audio CD","6","5","Grand Feast for Vultures-Coloured",2009,"black metal"
"Satanic Warmaster","B002FV7H6C","Audio CD","1","5","Of the Night -M",2005,"black metal"
"Einherjer","B002IGTAXW","Audio CD","2","5","Aurora Borealis",1994,"black metal"
"Marduk","B002JHEZ9E","Audio CD","6","4.7","Obedience",2000,"black metal"
"Abigor","B002JXEAK2","Audio CD,MP3 Music","1","5","Apokalypse",1997,"black metal"
"Christian Death","B002LGIGDY","Audio CD,MP3 Music,Vinyl","10","4.3","Oh, My Regrets",2000,"black metal"
"Suffering Souls","B002QXOK5K","Audio CD,MP3 Music","1","5","Sadistic Goat Complex",2013,"black metal"
"Thou Art Lord","B002VCUW3A","Audio CD,MP3 Music","1","5","DV 8 - THOU ART LORD",2003,"black metal"
"Behemoth","B002Y526FQ","Audio CD,MP3 Music,Audio CD,Vinyl","176","4.7","Zos Kia Cultus (Here and Beyond) [Korea Edition] [+4 Bonus Tracks] [PLYZEN 2003]",2003,"black metal"
"Negura Bunget","B00382X4G4","Audio CD,MP3 Music","6","4.8","Maiestrit",2019,"black metal"
"Saltatio Mortis","B003A3K3AG","Audio CD,MP3 Music","25","4.7","Manufactum II",2010,"black metal"
"Salem","B003C27X62","Audio CD,MP3 Music","1","5","Playing God And Other Short Stories",2010,"black metal"
"Burzum","B003CNUL1K","Audio CD,MP3 Music,Vinyl,Audio, Cassette","136","4.8","Belus",2011,"black metal"
"Slechtvalk","B003PZW9YM","Audio CD,MP3 Music","9","4.8","A Forlorn Throne",2010,"black metal"
"Drama","B003SG70AG","Audio CD,Audio CD","1","5","Winds Choir Opera",2005,"black metal"
"Ninth Kingdom","B003SRYX8M","Audio CD","1","5","(Demo 001) The Dawning...",2006,"black metal"
"Salem","B003U6372E","Audio CD","4","4.6","In the Beginning",2010,"black metal"
"Count Drawko","B003UV8W7Y","Audio CD","1","5","VOLTAGE On the Way Master Version",2010,"black metal"
"Paysage D'Hiver","B003XP2CGY","Audio CD,MP3 Music,Vinyl","10","4.8","Nacht",2019,"black metal"
"Paysage d'Hiver","B003XP2CH8","Audio CD,MP3 Music,Vinyl","7","5","Einsamkeit",2019,"black metal"
"Dimmu Borgir","B003XRZZES","Audio CD,MP3 Music,Vinyl","285","4.6","Abrahadabra",2013,"black metal"
"Salem","B00415MHGA","Audio CD,MP3 Music,Vinyl","80","4.6","King Night",2010,"black metal"
"Samael","B0045U3AT4","Audio CD,MP3 Music,Vinyl","5","3.8","Antigod",2010,"black metal"
"NON OPUS DEI","B00463YRGA","Audio CD,MP3 Music","1","4","Eternal Circle",2016,"black metal"
"Darkthrone","B0048H9ASY","Audio CD,MP3 Music,Vinyl","99","4.8","Circle the Wagons - Darkthrone (2010)",2010,"black metal"
"MOON","B004A7O03M","Audio CD,MP3 Music","1","5","Lucifers Horns",2011,"black metal"
"Underoath","B004A9GXEE","Audio CD,Audio CD","181","4.6","Define the Great Line",2006,"black metal"
"Maniac Butcher","B004EB53EE","Audio CD,MP3 Music","1","5","Masakr",2010,"black metal"
"Varg","B004FKQXCK","Audio CD,MP3 Music","17","4.8","Wolfskult",2012,"black metal"
"Dark Fortress","B004JNE0O6","Audio CD,MP3 Music,Vinyl","31","4.7","Ylem",2011,"black metal"
"Tiamat","B004JNE1H2","Audio CD,MP3 Music,Vinyl,Audio, Cassette","188","4.7","Wildhoney Bonus",2015,"black metal"
"Judas Iscariot","B004KKYH5A","Audio CD,MP3 Music,Audio CD","7","4.5","Distant in Solitary Night",2011,"black metal"
"Craft","B004KKYHG4","Audio CD,Audio CD,Vinyl","25","4.9","Terror Propaganda",2011,"black metal"
"Yggdrasil","B004LENGDE","Audio CD,MP3 Music","1","5","Vedergllning",2014,"black metal"
"Salem","B004LLJ0NC","Audio CD,MP3 Music","1","5","Strings Attached",2011,"black metal"
"Khlyst","B004NGK9TO","Vinyl,Audio CD","10","4.2","Chaos is My Name",2006,"black metal"
"SUBLIRITUM","B004SRBOH4","Audio CD,MP3 Music","1","4","Touch of Death",2011,"black metal"
"MASTIPHAL","B004SRBOI8","Audio CD,MP3 Music","1","4","Parvzya",2011,"black metal"
"Numen","B004SRBOJM","Audio CD,MP3 Music,Vinyl","1","3","Numen",2007,"black metal"
"Samael","B004TB1SW0","Audio CD,MP3 Music,Audio CD,Vinyl","37","4.9","Blood Ritual",1992,"black metal"
"Paysage d'Hiver","B004TEQ90S","Audio CD,Vinyl","1","5","Schattengang",2019,"black metal"
"Grabak","B004U37WSQ","Audio CD","3","4.2","Sin",2011,"black metal"
"Be Not Idle in Preparation of Thy Doom","B004VGH0NE","Audio CD","1","5","Faileasan",2011,"black metal"
"Njiqahdda","B004X8FQ6S","Audio CD","1","5","Yrg Alms",2009,"black metal"
"Darkthrone","B0050NDXUG","Vinyl,MP3 Music,Audio CD","367","4.8","Panzerfaust",2017,"black metal"
"Samsas Traum","B0051BYOBE","Audio CD,MP3 Music","23","4.5","Anleitung Zum Totsein",2011,"black metal"
"Ulver","B0051D9ZEI","MP3 Music,Audio CD","10","4.9","A Quick Fix Of Melancholy",2007,"black metal"
"Ruins","B0052XV6FS","Audio CD","1","5","Chambers of Perversion",2010,"black metal"
"FOLKVANG","B0053G79Z0","Audio CD,MP3 Music","2","5","Six Stories Without Keys",2011,"black metal"
"Emperor","B0058FF2WI","MP3 Music,Audio CD","120","4.8","In The Nightside Eclipse",2008,"black metal"
"Emperor","B0058PLLHS","MP3 Music,Audio CD","170","4.6","Anthems To The Welkin At Dusk (Original Vinyl Edition)",1997,"black metal"
"Emperor","B0058PZOHG","Audio CD","151","4.8","IX Equilibrium (Original Vinyl Edition)",1999,"black metal"
"Emperor","B0058RZXES","Audio CD,Vinyl","28","4.8","Emperial Live Ceremony (Picture Disc)",2000,"black metal"
"Dissection","B0059YLIDU","MP3 Music,Audio CD","117","4.7","Storm Of The Light's Bane (Picture Disc)",1996,"black metal"
"Dissection","B0059YT2LA","MP3 Music,Audio CD","10","4.8","Live Legacy",2003,"black metal"
"Burzum","B005AYSB3Y","MP3 Music,Audio CD","97","4.6","Fallen (Special Colored Vinyl)",2011,"black metal"
"Burzum","B005AYUQA0","MP3 Music,Audio CD","274","4.8","Burzum / Aske (Original Vinyl Edition)",1995,"black metal"
"Summoning","B005AZRBIO","MP3 Music,Audio CD","34","4.7","Nightshade Forests (Picture Disc)",2010,"black metal"
"THORNIUM","B005FKN2KK","Audio CD,MP3 Music,Vinyl","2","5","Dominions of the Eclipse",2011,"black metal"
"Graveworm","B005HTQ3T6","Vinyl,MP3 Music,Audio CD","8","4.6","Fragments of Death",2011,"black metal"
"Mutiilation","B005K17J9Y","Audio CD,MP3 Music,Audio CD","5","4.5","Remains of a Ruined, Dead, Cursed Soul",1999,"black metal"
"Craft","B005NXPGYY","Vinyl,Audio CD","5","5","Void",2011,"black metal"
"Burzum","B006COH4PM","Audio CD,MP3 Music,Vinyl","77","4.7","From the Depths of Darkness",2011,"black metal"
"Irdorath","B006DA5ODE","Audio CD,MP3 Music","2","3.5","Dekonstrukteur Des Fleisches",2012,"black metal"
"Venom","B006L88CPA","MP3 Music,Audio CD","17","4.2","Possessed (Original Edition)",1985,"black metal"
"Venom","B006L8BA54","Vinyl","1","5","French Assault",1985,"black metal"
"Venom","B006LFAOUO","Audio CD,Vinyl","54","4.7","German Assault",1987,"black metal"
"Venom","B006LGGG9G","MP3 Music,Audio CD","16","4.4","In League With Satan",1981,"black metal"
"Venom","B006LPL1VA","Audio CD,Vinyl","1","5","The Singles 80-86",1986,"black metal"
"Venom","B006LPPSAK","Audio CD","10","4.7","In Memorium. The Best Of 1981 - 1991",1991,"black metal"
"Celtic Frost","B006LW19U6","MP3 Music,Audio CD","19","4.4","Parched With Thirst Am I And Dying",1992,"black metal"
"Sepultura","B006M56G4Q","Audio CD,Vinyl","3","4.2","Morbid Visions",1987,"black metal"
"Sepultura","B006M9J14O","MP3 Music,Audio CD","677","4.7","Roots",1993,"black metal"
"Sepultura","B006M9YXQ0","Audio CD,Vinyl","6","4.8","Under Siege (Regnum Irae)",1991,"black metal"
"Sepultura","B006MBA0AG","Audio CD,Vinyl","1","3","Territory (Orange Vinyl)",1993,"black metal"
"Sepultura","B006MBR5S6","Vinyl,Audio CD","1","5","Attitude",1996,"black metal"
"Sepultura","B006MHQNWY","Audio CD,Vinyl","4","5","Roots Bloody Roots",1996,"black metal"
"Mayhem","B006N0KL2S","MP3 Music","1","5","Live In Marseille 2000",2001,"black metal"
"Darkthrone","B006PMWRSK","MP3 Music,Audio CD","211","4.7","Soulside Journey (Original Edition)",1991,"black metal"
"Darkthrone","B006PN8S7S","MP3 Music,Audio CD","522","4.8","A Blaze In The Northern Sky",1992,"black metal"
"Darkthrone","B006PPGT1S","MP3 Music,Audio CD","80","4.7","The Cult Is Alive",2006,"black metal"
"Dimmu Borgir","B006PUZ5CC","Audio CD,MP3 Music,Audio CD,Vinyl","51","4","Stormblast (Original Edition)",1996,"black metal"
"Candlemass","B006PW8ADG","Vinyl","1","5","The Invaluable Darkness",2008,"black metal"
"Dimmu Borgir","B006PWX6OO","MP3 Music,Audio CD","9","4","World Misanthropy",2002,"black metal"
"Dimmu Borgir","B006PX4TWQ","Audio CD","1","5","Vredesbyrd",2004,"black metal"
"Dimmu Borgir","B006PX6DB6","Vinyl","1","4","Gateways (Picture Disc)",2010,"black metal"
"Immortal","B006Q2TSXG","MP3 Music,Audio CD","65","4.8","Blizzard Beasts",2005,"black metal"
"Cradle Of Filth","B006QFU07G","Audio CD,MP3 Music,Audio CD","346","4.8","Dusk And Her Embrace (Digibook)",1996,"black metal"
"Cradle Of Filth","B006QG4512","MP3 Music,Audio CD","325","4.7","Cruelty And The Beast (Original Edition)",1988,"black metal"
"Cradle Of Filth","B006QGM334","Audio CD","92","4.6","Vempire Or Dark Faerytales In Phallustein (Picture Disc)",2004,"black metal"
"Sodom","B006RKIY2I","Audio CD,Vinyl","9","4.8","Obsessed By Cruelty (Original Edition)",1986,"black metal"
"Sodom","B006RKMJJ2","MP3 Music,Audio CD","169","4.7","Persecution Mania (Original Picture Disc)",1987,"black metal"
"Sodom","B006RKT2SS","Vinyl,MP3 Music,Audio CD","39","4.9","Mortal Way Of Live",1988,"black metal"
"Sodom","B006RO6HB4","Vinyl,Audio CD,Vinyl","2","5","The Saw Is The Law",1991,"black metal"
"Satyricon","B006TK64SM","MP3 Music,Audio CD","98","4.8","Now, Diabolical",2008,"black metal"
"Arallu","B00719JBKS","Audio CD,MP3 Music,Audio CD","1","5","Satanic War In Jerusalem",2011,"black metal"
"Mysteriarch","B0071QFAYW","Audio CD,MP3 Music","1","5","Mournful Embrace of Aeons",2011,"black metal"
"Nokturnal Mortum","B0072LJ8Q2","Audio CD","1","5","Twilightfall",2003,"black metal"
"Naglfar","B007JLLSH2","Audio CD","1","4","テラス",2012,"black metal"
"Demoniac","B007X98S32","Audio CD,MP3 Music,Vinyl","3","4.3","Prepare for War",2012,"black metal"
"Thou Art Lord","B008394JHK","Audio CD","1","5","Diabolou Archaes Legeones (Eosforos + Apollyon)",2002,"black metal"
"Sigh","B0084NYKYM","MP3 Music,Audio CD","24","4.7","In Somniphobia (Red Vinyl)",2012,"black metal"
"A Forest of Stars","B00889JM9K","Audio CD,MP3 Music,Vinyl","19","4.9","A Shadowplay For Yesterdays",2019,"black metal"
