"artist","asin","media","review_count","star_rating","title","year","genre"
"Behemoth","B00006OA5N","Audio CD,Vinyl","36","4.6","Pandemonic Incantations",2006,"death metal"
"Rotting Christ","B00006RINN","Audio CD,MP3 Music","31","4.8","Genesis",2012,"death metal"
"Venom","B000070WQK","Audio CD,MP3 Music,Vinyl","63","4.7","The Seven Gates Of Hell - Singles 1980-1985",2003,"death metal"
"Bathory","B00007BKJ3","Audio CD,MP3 Music,Audio, Cassette","45","4.8","Nordland I",2002,"death metal"
"Amorphis","B00007FZEX","Audio CD,MP3 Music,Vinyl","111","4.7","The Karelian Isthmus",2005,"death metal"
"Gorefest","B00007GXXE","Audio CD,Vinyl,Audio, Cassette","22","4.5","Gorefest Erase Original German Press 1994 Nuclear Blast",1994,"death metal"
"Spawn of Possession","B00007JGTS","Audio CD,MP3 Music,Vinyl","23","4.6","Cabinet",2010,"death metal"
"Necrophobic","B00007KWJS","Audio CD,MP3 Music,Vinyl","53","4.6","Nocturnal Silence",2003,"death metal"
"Repulsion","B00007MFGV","Audio CD,MP3 Music,Vinyl","156","4.8","Horrified",2005,"death metal"
"Atreyu","B000084HAP","Vinyl,MP3 Music,Audio CD","221","4.6","Suicide Notes and Butterfly Kisses",2015,"death metal"
"God Dethroned","B000087J6T","Audio CD,MP3 Music,Vinyl","17","4.7","Into the Lungs of Hell",2003,"death metal"
"Soilent Green","B000089CJL","Audio CD,MP3 Music","10","4.9","Pussysoul",2005,"death metal"
"The Haunted","B000089CKC","Audio CD,MP3 Music,Vinyl","69","4.5","One Kill Wonder",2003,"death metal"
"Dissection","B000089CT9","Audio CD,MP3 Music,Vinyl","10","4.8","Live Legacy",2003,"death metal"
"Autopsy","B00008AWOE","Audio CD,MP3 Music,Vinyl","160","4.6","Mental Funeral",2003,"death metal"
"My Dying Bride","B00008AWOF","Audio CD,MP3 Music,Vinyl","89","4.7","Like Gods Of The Sun",2017,"death metal"
"Sunn 0)))","B00008CLQF","Audio CD","34","4.7","White 1",2008,"death metal"
"Burzum","B00008FG6Q","Audio CD,MP3 Music,Vinyl","249","4.8","Hvis Lyset Tar Oss",1997,"death metal"
"Atrophy","B00008FPNA","Audio CD,MP3 Music,Vinyl,Audio, Cassette","22","4.8","Violent By Nature",1990,"death metal"
"Saint Vitus","B00008FUEY","Vinyl,MP3 Music,Audio CD","37","4.7","Saint Vitus",1990,"death metal"
"Vengeance Rising","B00008FUQ8","Audio, Cassette,MP3 Music,Audio CD","42","4.8","Human Sacrifice",1992,"death metal"
"Cradle Of Filth","B00008IHMW","Audio CD,MP3 Music,Vinyl","352","4.8","Damnation & a Day",2004,"death metal"
"Old Man's Child","B00008J2KE","Audio CD,MP3 Music,Vinyl","65","4.4","In Defiance Of Existence",2012,"death metal"
"Carpathian Forest","B00008J2LL","Audio CD,MP3 Music,Vinyl","20","4.7","DEFENDING THE THRONE OF EVIL",2012,"death metal"
"The Dillinger Escape Plan","B00008J2QL","Vinyl,MP3 Music,Audio CD","200","4.8","Irony Is a Dead Scene",2003,"death metal"
"Krux","B00008NES4","Audio CD,MP3 Music","12","4.8","Krux",2006,"death metal"
"Carcass","B00008OTY7","Audio CD,MP3 Music,Vinyl,Audio, Cassette","134","4.4","Reek of Putrefaction",2008,"death metal"
"Cryptopsy","B00008QSBL","Audio CD,MP3 Music,Audio, Cassette","23","4.9","None So Live",2003,"death metal"
"Mortician","B00008RH9V","Audio CD,MP3 Music,Vinyl","24","4.7","Darkest Day of Horror",2003,"death metal"
"Shadows Fall","B00008UZNS","Vinyl,MP3 Music,Audio CD","168","4.5","The Art of Balance",2003,"death metal"
"Vital Remains","B00008V5UM","Audio CD,MP3 Music,Vinyl","72","4.7","Dechristianize",2012,"death metal"
"Sleep","B00008V5VN","Audio CD,Vinyl","546","4.7","Dopesmoker",2003,"death metal"
"Dying Fetus","B00008V6G1","Audio CD,MP3 Music,Vinyl","123","4.8","Stop at Nothing",2005,"death metal"
"Mors Principium Est","B00008VAH5","Audio CD,MP3 Music","18","4.8","Inhumanity",2016,"death metal"
"1349","B00008WG3C","Audio CD,MP3 Music,Vinyl","38","4.5","Liberation",2015,"death metal"
"Soilwork","B00008WJ8E","Audio CD,MP3 Music","113","4.5","Figure Number Five",2012,"death metal"
"Darkthrone","B00008ZZ41","Audio CD,MP3 Music,Vinyl","541","4.8","Transilvanian Hunger",2017,"death metal"
"Katatonia","B00008ZZ42","Audio CD,MP3 Music,Vinyl","114","4.7","Tonights Decision",2017,"death metal"
"Nasum","B00008ZZA6","Audio CD,MP3 Music,Vinyl","46","4.8","Helvete",2005,"death metal"
"Anathema","B000090278","Audio CD,MP3 Music,Vinyl","116","4.5","The Silent Enigma",2017,"death metal"
"Paradise Lost","B00009027C","Audio CD,MP3 Music,Vinyl","196","4.7","Gothic",2019,"death metal"
"Lamb of God","B000092Q4U","Audio CD,MP3 Music,Vinyl","570","4.8","As The Palaces Burn",2003,"death metal"
"Naglfar","B000092Q6I","Audio CD,MP3 Music,Vinyl","30","4.8","Sheol",2003,"death metal"
"Isengard","B000093UVL","Audio CD,MP3 Music,Vinyl","72","4.8","Vinterskugge",2017,"death metal"
"Napalm Death","B0000942KG","Audio CD,MP3 Music","37","4.7","Noise for Music's Sake",2008,"death metal"
"Enslaved","B0000950XD","Audio CD,MP3 Music,Vinyl","60","4.6","Below the Lights",2003,"death metal"
"Darkest Hour","B000095J2D","Audio CD","29","4.5","Hidden Hands Of",2003,"death metal"
"Circle of Dead Children","B0000996I9","Audio CD,MP3 Music","23","4.7","Human Harvest",2003,"death metal"
"Moonsorrow","B00009AEVE","Audio CD,MP3 Music,Vinyl","64","4.6","Kivenkantaja",2003,"death metal"
"Locust","B00009IB58","Audio CD,MP3 Music,Vinyl","74","4.5","Plague Soundscapes",2003,"death metal"
"Darkthrone","B00009KU70","Audio CD,MP3 Music,Vinyl","522","4.8","A Blaze In The Northern Sky",2017,"death metal"
"Amorphis","B00009LVZT","Audio CD,MP3 Music","12","4.7","Chapters",2003,"death metal"
"The Black Dahlia Murder","B00009N1YN","Audio CD,MP3 Music,Vinyl","194","4.7","Unhallowed",2003,"death metal"
"The Agony Scene","B00009PY1H","Audio CD,MP3 Music,Vinyl","52","4.5","The Agony Scene",2003,"death metal"
"Cattle Decapitation","B00009QNUG","Audio CD,MP3 Music,Vinyl,Audio, Cassette","23","4.5","Human Jerky",2006,"death metal"
"Darkthrone","B00009QRBM","Audio CD,MP3 Music,Vinyl","211","4.7","Soulside Journey",2017,"death metal"
"At The Gates","B00009QRBN","Audio CD,MP3 Music,Vinyl","48","4.6","With Fear I Kissï¾…",2017,"death metal"
"Autopsy","B00009QRBO","Audio CD,MP3 Music,Vinyl","34","4.9","Shitfun",2017,"death metal"
"A Life Once Lost","B00009RDHR","Audio CD,MP3 Music","19","4.7","Great Artist",2003,"death metal"
"As I Lay Dying","B00009RG5C","Audio CD,MP3 Music,Vinyl","270","4.7","Frail Words Collapse",2003,"death metal"
"Melechesh","B00009S7TH","Audio CD,MP3 Music","18","4.6","Sphynx",2003,"death metal"
"Opeth","B00009W8MF","Audio CD,MP3 Music,Vinyl","318","4.6","Morningrise",2015,"death metal"
"Anathema","B00009WVVY","Audio CD,Vinyl","74","4.4","Serenades",2017,"death metal"
"Zyklon","B0000A0DS0","Audio CD,MP3 Music,Vinyl","35","4.5","Aeon",2015,"death metal"
"Superjoint Ritual","B0000A0DTP","Audio CD,MP3 Music","174","4.7","A Lethal Dose of American Hatred",2008,"death metal"
"Leviathan","B0000A0DWT","Audio CD,MP3 Music,Vinyl","34","4.6","Tenth Sub Level of Suicide",2003,"death metal"
"Kalmah","B0000A4G68","Audio CD,Audio CD","44","4.7","Swampsong",2003,"death metal"
"Labyrinth","B0000A4G6B","Audio CD,Vinyl,Audio, Cassette","15","4.9","Labyrinth",2009,"death metal"
"Gorgoroth","B0000A5BXW","Audio CD,Vinyl","32","4.8","Twilight of the Idols",2003,"death metal"
"At The Gates","B0000ADYBG","Audio CD,MP3 Music,Vinyl","77","4.4","The Red In The Sky Is Ours",2017,"death metal"
"Avenged Sevenfold","B0000AGWJ7","Audio CD,MP3 Music,Vinyl","665","4.7","WAKING THE FALLEN",2016,"death metal"
"Paradise Lost","B0000AHEBJ","Audio CD,MP3 Music,Vinyl","138","4.7","Lost Paradise",2017,"death metal"
"Anathema","B0000AHEBK","Audio CD,MP3 Music,Vinyl","116","4.5","Eternity",2017,"death metal"
"My Dying Bride","B0000AINGK","Audio CD,MP3 Music,Vinyl,Audio, Cassette","135","4.6","Turn Loose The Swans 2 Bonus Tracks",2017,"death metal"
"Mayhem","B0000AKN7J","Audio CD,MP3 Music,Vinyl","119","4.4","GRAND DECLARATION OF WAR",2012,"death metal"
"Dimmu Borgir","B0000AN196","Audio CD,MP3 Music,Vinyl,Audio, Cassette","312","4.8","Death Cult Armageddon",2003,"death metal"
"Vampire Mooose","B0000AZKML","Audio CD,MP3 Music","12","4.8","Vampire Moose",2005,"death metal"
"Goatwhore","B0000AZKMS","Audio CD,MP3 Music","46","4.6","Funeral Dirge for the Rotting Sun",2005,"death metal"
"Edge of Sanity","B0000AZRNZ","Audio CD,MP3 Music","28","4.8","Crimson II",2015,"death metal"
"Monstrosity","B0000BWVCC","Audio CD,MP3 Music,Vinyl","46","4.5","Rise to Power",2003,"death metal"
"Obituary","B0000C0FIF","Audio CD","36","4.7","Slowly We Rot/Cause Of Death",2003,"death metal"
"Suffocation","B0000C0FIN","Audio CD","35","4.5","Effigy of the Forgotton / Pierced From Within",2003,"death metal"
"Bathory","B0000C23CA","Audio CD,MP3 Music,Vinyl,Audio, Cassette","43","4.4","Nordland II",2003,"death metal"
"Fantomas","B0000C43TE","Audio CD,MP3 Music,Vinyl","117","4.6","Delirium Cordia",2015,"death metal"
"Mayhem","B0000C4LXG","Audio CD,MP3 Music,Vinyl,Audio, Cassette","390","4.7","Death Crush",2019,"death metal"
"Six Feet Under","B0000C52IA","Audio CD,MP3 Music","88","4.6","Bringer Of Blood",2003,"death metal"
"Bleeding Through","B0000C7PRN","Audio CD,MP3 Music","141","4.5","This Is Love, This Is Murderous",2003,"death metal"
"Spasm/Terror In The Woods","B0000C8AR6","Audio CD,MP3 Music,Audio CD,Vinyl","17","4.7","Omnio",2003,"death metal"
"In the Woods","B0000C8ARA","Audio CD,MP3 Music,Vinyl,Audio, Cassette","25","4.8","Heart Of The Ages",2003,"death metal"
"Morbid Angel","B0000C8XJ7","Audio CD,MP3 Music,Vinyl","183","4.7","Heretic",2008,"death metal"
"Kayo Dot","B0000CDLB0","Audio CD,MP3 Music","29","4.6","Choirs Of The Eye",2003,"death metal"
"VARIOUS ARTISTS","B0000CERNM","Audio CD","87","4.6","MTV2 Headbanger's Ball",2003,"death metal"
"Pelican","B0000CFY9H","Audio CD,MP3 Music,Vinyl","46","4.5","Australasia",2003,"death metal"
"Penumbra","B0000DF11U","Audio CD,MP3 Music","15","4.6","Seclusion",2003,"death metal"
"Ulver","B0000DIGNF","Audio CD,MP3 Music","10","4.9","Quick Fix of Melancholy",2006,"death metal"
"Moonspell","B0000DIJQY","Audio CD,MP3 Music","48","4.7","Antidote",2003,"death metal"
"DevilDriver","B0000DIZUW","Audio CD,MP3 Music,Vinyl","264","4.8","DevilDriver",2003,"death metal"
"YOB","B0000DJEMD","Audio CD,MP3 Music,Audio CD,Vinyl","32","4.6","Catharsis",2003,"death metal"
"Hatebreed","B0000DJYNS","Audio CD,MP3 Music","187","4.8","The Rise Of Brutality",2003,"death metal"
"Spirit Caravan","B0000DZTKX","Audio CD,MP3 Music","29","4.6","Last Embrace",2003,"death metal"
"Akercocke","B0000DZTM2","Audio CD,MP3 Music","18","4.6","Choronzon",2003,"death metal"
"Vader","B0000E331L","Audio CD,MP3 Music","15","4.7","Blood / Reign Forever World",2003,"death metal"
"Cannibal Corpse","B0000E69M6","Audio CD","45","4.7","15 YEAR KILLING SPREE",2003,"death metal"
"Gorerotted","B0000E6YL3","Audio CD,MP3 Music,Vinyl","24","4.9","Only Tools And Corpses",2004,"death metal"
"Steve Jablonsky","B0000EMY91","Audio CD,MP3 Music,Vinyl","52","4.6","Texas Chainsaw Massacre",2003,"death metal"
"Necrophagist","B0000JML8K","Audio CD,MP3 Music","106","4.7","Onset of Putrefaction",2004,"death metal"
"Hatebreed","B0000TCOXW","Audio CD","59","4.8","Rise of Brutality UK Edt",2008,"death metal"
"Belphegor","B0000X4IS2","Audio CD,MP3 Music,Vinyl","117","4.8","Lucifer Incestus",2022,"death metal"
"My Dying Bride","B00013VHHQ","Audio CD,MP3 Music","14","4.8","Trinity + 2 Bonus Tracks",2017,"death metal"
"Anathema","B00013VHI0","Audio CD,MP3 Music,Vinyl","181","4.7","Alternative 4",2017,"death metal"
"My Dying Bride","B00013VHIA","Audio CD,MP3 Music,Vinyl","62","4.5","Light At The End Of The World",2017,"death metal"
"Deicide","B00016W84O","Audio CD,MP3 Music,Vinyl","118","4.5","Scars of Crucifix",2008,"death metal"
"Decapitated","B00016W858","Audio CD,MP3 Music","59","4.7","Negation",2008,"death metal"
"MacAbre","B000176K1K","Audio CD,MP3 Music,Audio, Cassette","18","4.7","Morbid Campfire Songs",2002,"death metal"
"Deicide","B000189X1I","Audio CD,Vinyl","67","4.7","Scars of Crucifix",2008,"death metal"
"Glass Casket","B00018U9N4","Audio CD,MP3 Music","38","4.6","We Are Gathered Here Today",2004,"death metal"
"Into Eternity","B00018U9NE","Audio CD,MP3 Music","59","4.7","Buried in Oblivion",2004,"death metal"
"Vital Remains","B0001A0R9S","Audio CD,MP3 Music,Vinyl","30","4.7","Into Cold Darkness + 1 Bonus Track",2017,"death metal"
"Anathema","B0001ACK48","Audio CD","29","4.5","Pentecost 3",2017,"death metal"
"Hypocrisy","B0001BPR4C","Audio CD,MP3 Music","78","4.7","The Arrival",2004,"death metal"
"Cannibal Corpse","B0001CCXY8","Audio CD,MP3 Music,Vinyl","287","4.8","Wretched Spawn",2004,"death metal"
"Cannibal Corpse","B0001CCXYS","Audio CD,MP3 Music,Vinyl","287","4.8","The Wretched Spawn Censored",2004,"death metal"
"God Forbid","B0001CNQVC","Audio CD,MP3 Music,Vinyl","86","4.6","Gone Forever",2004,"death metal"
"Kataklysm","B0001D0FS8","Audio CD,MP3 Music,Vinyl","46","4.5","Serenity In Fire",2012,"death metal"
"The Gathering","B0001ENYIA","Audio CD","15","4.9","Sleepy Buildings",2004,"death metal"
"All That Remains","B0001FBT86","Audio CD,MP3 Music","150","4.7","This Darkened Heart",2004,"death metal"
"Mortician","B0001GV4K8","Audio CD,MP3 Music","10","5","Hacked Up for Barbeque / Zombie Apocalypse",2004,"death metal"
"100 Demons","B0001GWAGA","Audio CD,MP3 Music,Vinyl","19","4.7","100 Demons",2004,"death metal"
"Septic Flesh","B0001HAI2C","Audio CD,MP3 Music,Vinyl","43","4.5","Sumerian Daemons",2004,"death metal"
"After Forever","B0001HAIU4","Audio CD","15","4.7","Exordium",2004,"death metal"
"In Flames","B0001HOYEU","Audio CD,Audio CD","385","4.8","Soundtrack to Your Escape",2004,"death metal"
"Wednesday 13","B0001I1KRI","Audio CD,Audio CD","16","4.9","6 Years, 6 Feet Under the Influence",2005,"death metal"
"Enthroned","B0001JZOVK","Audio CD","14","4.8","Blackened Collection",2004,"death metal"
"Eyes of Fire","B0001KL4Z4","Audio CD,MP3 Music","8","5","Ashes to Embers",2004,"death metal"
"Rigor Mortis","B0001LYFCC","Audio CD,MP3 Music,Vinyl","38","4.9","Rigor Mortis",2014,"death metal"
"Orphaned Land","B0001MDQ2G","Audio CD,MP3 Music,Vinyl","76","4.6","Mabool: The Story Of The Three Sons",2012,"death metal"
"Between the Buried and Me","B0001MXNHY","Audio CD,MP3 Music","66","4.9","Between the Buried and Me",2004,"death metal"
"Satyricon","B0001NBN3Y","Audio CD,MP3 Music","60","4.6","Volcano",2004,"death metal"
"Vehemence","B0001NBNJI","Audio CD,MP3 Music","29","4.8","Helping the World to See",2004,"death metal"
"My Dying Bride","B0001P1EQI","Audio CD,MP3 Music,Vinyl","99","4.8","The Dreadful Hours",2017,"death metal"
"Ion Dissonance","B0001R9P6W","Audio CD,MP3 Music","12","4.9","Breathing Is Irrelevant",2013,"death metal"
"1349","B0001VQVKQ","Audio CD,MP3 Music,Vinyl","60","4.8","Beyond The Apocalypse",2015,"death metal"
"Gehennah","B0001XANZ8","Audio CD,MP3 Music,Vinyl","45","4.8","First Spell",2004,"death metal"
"Katatonia","B0001XLW6W","Audio CD","13","4.9","Brave Yester Days",2004,"death metal"
"Hatesphere","B0001XP1XM","Audio CD,MP3 Music,Vinyl","16","4.6","Ballet of the Brute",2013,"death metal"
"Disarmonia Mundi","B0001XP1Y6","Audio CD,MP3 Music","26","4.7","Fragments of D-Generation",2004,"death metal"
"Killswitch Engage","B0001Z2TJY","Audio CD,MP3 Music","689","4.8","The End of Heartache",2004,"death metal"
"Killwhitneydead","B0001Z3U0Q","Audio CD,MP3 Music","12","4.7","Never Good Enough for You",2004,"death metal"
"Suffocation","B0001Z3U7E","Audio CD,MP3 Music,Vinyl","143","4.8","Souls to Deny",2005,"death metal"
"The Red Chord","B0001ZMX4K","Audio CD,MP3 Music","43","4.4","Fused Together in Revolving Doors",2004,"death metal"
"Carcass","B00020JP2C","Audio CD,MP3 Music,Vinyl","52","4.6","Choice Cuts",2008,"death metal"
"Blut Aus Nord","B00020Q37C","Audio CD,MP3 Music,Vinyl","43","4.8","The Work Which Transforms God",2015,"death metal"
"My Dying Bride","B00020QX1S","Audio CD,MP3 Music,Vinyl","50","4.6","34.788% Complete",2004,"death metal"
"Peccatum","B0002234DQ","Audio CD,MP3 Music","15","5","Lost In Reverie",2004,"death metal"
"Die Apokalyptischen Reiter","B00022GJXS","Audio CD,MP3 Music,Vinyl","30","4.8","All You Need Is Love",2008,"death metal"
"Therion","B00023PB04","Audio CD","81","4.5","Lemuria / Sirius B",2004,"death metal"
"Skyfire","B000244SNY","Audio CD,MP3 Music","12","4.8","Spectral",2004,"death metal"
"Aeternus","B00024I36M","Audio CD,MP3 Music,Vinyl","20","4.8","And So the Night Became",2004,"death metal"
"Obsessed","B00024IWC2","Audio CD,MP3 Music,Vinyl","38","4.8","Incarnate",2008,"death metal"
"Sunn 0)))","B00026WSR0","Audio CD,Vinyl","55","4.6","White 2",2008,"death metal"
"Esoteric","B000287XZA","Audio CD","11","4.8","SUBCONCIOUS DISSOLUTION INTO THE CONTINUUM",2012,"death metal"
"My Dying Bride","B000293NF8","Audio CD,Vinyl","80","4.7","As The Flower Withers",2017,"death metal"
"Rage of Angels","B000294GDG","Audio CD,MP3 Music,Audio, Cassette","23","4.8","Rage of Angels",1989,"death metal"
"Susperia","B00029LNNC","Audio CD,MP3 Music","20","4.8","Unlimited",2004,"death metal"
"Kittie","B0002B15N8","Audio CD,MP3 Music","115","4.6","Until the End",2004,"death metal"
"Cathedral","B0002CX10C","Audio CD,MP3 Music","28","4.8","Serpent's Gold",2004,"death metal"
"Cattle Decapitation","B0002FR0GK","Audio CD,MP3 Music,Vinyl","104","4.8","Humanure",2004,"death metal"
"Foreign Objects","B0002HREQE","Audio CD,MP3 Music,Audio CD","30","4.9","Undiscovered Numbers & Colors",2004,"death metal"
"Darkest Hour","B0002IQAQS","Audio CD,MP3 Music,Vinyl","29","4.6","Hidden Hands of a Sadist Nation",2004,"death metal"
"Thyrfing","B0002IQAUE","Audio CD,MP3 Music,Vinyl","13","5","Valdr Galga",2004,"death metal"
"Carcass","B0002IQDWO","Audio CD,Vinyl","126","4.8","Necroticism: Descanting the Insalubrious",2004,"death metal"
"Otep","B0002IQI88","Audio CD,MP3 Music","144","4.5","House Of Secrets",2004,"death metal"
"Borknagar","B0002IQKB8","Audio CD,MP3 Music,Vinyl","30","4.6","Epic",2004,"death metal"
"Goatsnake","B0002IQKLI","Audio CD,MP3 Music,Vinyl","13","4.7","Trampled Under Hoof",2008,"death metal"
"Necrophagist","B0002JE91U","Audio CD,MP3 Music,Vinyl","274","4.8","Epitaph",2005,"death metal"
"Meshuggah","B0002JEO74","Audio CD,Vinyl","150","4.9","I",2004,"death metal"
"Amorphis","B0002LQWY0","Audio CD,Audio CD","118","4.7","Elegy",2005,"death metal"
"Orange Goblin","B0002M3VGQ","Vinyl,MP3 Music,Audio CD","55","4.7","Thieving from the House of God",2004,"death metal"
"After Forever","B0002MHE0U","Audio CD","84","4.7","Invisible Circles",2004,"death metal"
"Crown","B0002NRR74","Audio CD,MP3 Music,Vinyl","38","4.8","Crowned Unholy",2004,"death metal"
"LEVIATHAN","B0002NY8OO","Audio CD,Vinyl","31","4.8","Tentacles of Whorror",2004,"death metal"
"Xasthur","B0002NY8OY","Audio CD,MP3 Music,Vinyl,Audio, Cassette","38","4.6","Telepathic with the Deceased",2004,"death metal"
"Grave","B0002OOUFA","Audio CD,MP3 Music,Audio CD,Vinyl","15","4.6","Fiendish Regression",2004,"death metal"
"Novembers Doom","B0002Q7VPO","Audio CD,MP3 Music","13","4.7","To Welcome The Fade",2004,"death metal"
"Lamb of God","B0002S94OS","Audio CD,MP3 Music,Vinyl","1278","4.8","Ashes Of The Wake",2004,"death metal"
"Amon Amarth","B0002TY2HQ","Audio CD,MP3 Music,Vinyl","349","4.8","Fate of Norns",2004,"death metal"
"Children of Bodom","B0002UORD4","Audio CD","9","4.9","Trashed Lost & Strung Out",2005,"death metal"
"Cradle Of Filth","B0002UY4VO","Audio CD,MP3 Music","344","4.8","Nymphetamine EX",2004,"death metal"
"Blackend (Series)","B0002V4UZI","Audio CD,MP3 Music","33","4.5","Best of Old School Black Metal",2004,"death metal"
"Shadows Fall","B0002VAKK2","Audio CD,MP3 Music,Vinyl","207","4.5","The War Within",2012,"death metal"
"Lake Of Tears","B0002VERGA","Audio CD,MP3 Music","8","4.9","Black Brick Road",2004,"death metal"
"Goatsnake","B0002VEZ0I","Audio CD,Vinyl","31","4.7","Goatsnake: 1+Dog Days",2008,"death metal"
"VARIOUS ARTISTS","B0002W30DU","Audio CD","47","4.8","MTV2 Headbanger's Ball, Vol. 2",2004,"death metal"
"It Dies Today","B0002W4SGS","Audio CD,Audio CD","74","4.4","Caitiff Choir",2004,"death metal"
"Vader","B0002W4T8K","Audio CD,MP3 Music,Vinyl","53","4.7","The Beast",2004,"death metal"
"Caliban","B0002Y4TSI","Audio CD","47","4.6","Opposite From Within",2004,"death metal"
"Pig Destroyer","B0002YT7OE","Audio CD,MP3 Music,Vinyl","115","4.7","Terrifyer",2005,"death metal"
"Isis (Rock)","B0002Z83KC","Audio CD,MP3 Music,Vinyl","121","4.7","Panopticon",2004,"death metal"
"Kataklysm","B0002ZFS28","Audio CD,MP3 Music","22","4.8","Victims of the Fallen World",2004,"death metal"
"Cynic","B0002ZYDXS","Audio CD,MP3 Music,Vinyl","151","4.8","Focus",2004,"death metal"
"Fear Factory","B0002ZYDYM","Audio CD,Paperback","161","4.6","Soul of a New Machine",2004,"death metal"
"The Haunted","B0002ZYEHI","Audio CD","84","4.7","Revolver",2012,"death metal"
"Emperor","B000305912","Audio CD,Vinyl","64","4.5","Wrath of the Tyrant + Emperor",2015,"death metal"
"Incantation","B000305ZY8","Audio CD,MP3 Music,Vinyl","22","4.8","Decimate Christendom",2012,"death metal"
"The Hidden Hand","B00049QNUS","Audio CD,Audio CD","11","4.8","Mother Teacher Destroyer",2004,"death metal"
"Anaal Nathrakh","B0004FT3W2","Audio CD,MP3 Music,Vinyl","29","4.6","DOMINE NON ES DIGNUS",2012,"death metal"
"Bury Your Dead","B00061QJ3A","Audio CD,MP3 Music,Vinyl","64","4.6","Cover Your Tracks",2004,"death metal"
"Six Feet Under","B00061QJ94","Audio CD","73","4.6","Grave Yard Classics 2",2004,"death metal"
"YOB","B0006212J0","Audio CD,MP3 Music,Vinyl","74","4.6","The Illusion of Motion",2004,"death metal"
"Die Apokalyptischen Reiter","B00063IWT2","Audio CD,MP3 Music,Vinyl","18","4.6","Samurai",2005,"death metal"
"Rotting Christ","B000654YM4","Audio CD,MP3 Music,Audio, Cassette","40","4.5","Sanctus Diavolos",2012,"death metal"
"Harry Gregson Williams","B000666VRY","Audio CD","89","4.6","Metal Gear Solid 3: Snake Eater Original Soundtrack",2004,"death metal"
"Mercenary","B000666WXC","Audio CD,Audio CD","35","4.6","11 Dreams",2004,"death metal"
"Severe Torture","B00068418I","Audio CD,MP3 Music,Vinyl","59","4.5","Misanthropic Carnage",2011,"death metal"
"Arch Enemy","B00068CUPE","Audio CD,MP3 Music","27","4.6","Dead Eyes See No Future EP",2012,"death metal"
"The Chariot","B00068CUZO","Audio CD,MP3 Music","71","4.6","Everything is Alive, Everything is Breathing, Nothing is Dead & Nothing is Bleeding",2004,"death metal"
"Marduk","B00069V4V4","Audio CD,MP3 Music,Vinyl","59","4.9","Plague Angel",2007,"death metal"
"Tristania","B0006HXURC","Audio CD,MP3 Music","40","4.5","Ashes",2005,"death metal"
"Dissection","B0006IGJ10","Audio CD,MP3 Music,Vinyl,Audio, Cassette","283","4.7","Somberlain",2006,"death metal"
"Enslaved","B0006UMRKK","Audio CD,MP3 Music,Vinyl","35","4.7","Isa",2005,"death metal"
"Crowbar","B0006UMRL4","Audio CD,MP3 Music,Vinyl","64","4.6","Lifesblood For The Downtrodden",2015,"death metal"
"Grave Digger","B0006VXGIG","Audio CD,Vinyl","54","4.6","Last Supper",2005,"death metal"
"All Shall Perish","B0006ZQ9F4","Audio CD,MP3 Music","41","4.5","Hate, Malice, Revenge",2005,"death metal"
"Om","B00070Q87W","Audio CD,MP3 Music,Vinyl","62","4.8","Variations on a Theme",2005,"death metal"
"Behemoth","B00070Q8DQ","Audio CD,Vinyl","153","4.7","Demigod",2005,"death metal"
"Atreyu","B00073K8CK","Audio CD,MP3 Music,Vinyl","330","4.7","The Curse",2005,"death metal"
"Paramaecium","B0007543VA","Audio CD,MP3 Music,Audio CD","7","5","A Time to Mourn",1999,"death metal"
"Primordial","B00077CY0U","Audio CD,MP3 Music,Vinyl","57","4.7","The Gathering Wilderness",2005,"death metal"
"Scar Symmetry","B00077CY14","Audio CD","45","4.4","Symmetric in Design",2005,"death metal"
"Katatonia","B00079RNFE","Audio CD","19","4.7","Black Sessions",2005,"death metal"
"Green Carnation","B0007AC1E6","Audio CD,MP3 Music","21","4.7","The Quiet Offspring",2013,"death metal"
"Paradise Lost","B0007D0AY6","Audio CD,MP3 Music,Vinyl","85","4.5","Paradise Lost",2005,"death metal"
"Children of Bodom","B0007KTBLC","Audio CD,MP3 Music","23","4.8","Trashed Lost & Strung Out",2005,"death metal"
"Urgehal","B0007LLP56","Audio CD,Audio CD","10","4.9","Through Thick Fog Til Death",2005,"death metal"
"Origin","B0007LPMD2","Audio CD,MP3 Music","47","4.6","Echoes Of Decimation",2005,"death metal"
"Cephalic Carnage","B0007LPMDC","Audio CD,MP3 Music","40","4.4","Anomalies",2005,"death metal"
"Slumber","B0007LPRWS","Audio CD,MP3 Music,Audio CD","13","4.9","Fallout",2005,"death metal"
"Sunn 0)))","B0007MSUCG","Audio CD,MP3 Music","21","4.7","00 Void",2005,"death metal"
"Craft","B0007N1A1S","Audio CD,MP3 Music,Vinyl","25","4.6","Total Soul Rape",2005,"death metal"
"Kamelot","B0007OASII","Audio CD,MP3 Music,Vinyl","296","4.8","Black Halo",2005,"death metal"
"Pentagram","B0007OH64W","Audio CD,MP3 Music,Vinyl","246","4.7","Relentless",2017,"death metal"
"Killswitch Engage","B0007OP2Y8","Audio CD,MP3 Music,Vinyl","97","4.8","End of Heartache",2008,"death metal"
"Lamb of God","B0007SL36K","Audio CD,MP3 Music","33","4.5","Ashes Of The Wake Dual",2005,"death metal"
